athlets_code,name,name_short,name_tv,gender,country_code,country_long,disciplines,events
1951852,PETERS Steffen,PETERS S,Steffen PETERS,Male,USA,United States of America,['Equestrian'],"['Dressage Individual', 'Dressage Team']"
1951875,WARD McLain,WARD M,McLain WARD,Male,USA,United States of America,['Equestrian'],"['Jumping Individual', 'Jumping Team']"
1951888,AZEVEDO Ana Carolina,AZEVEDO AC,Ana Carolina AZEVEDO,Female,BRA,Brazil,['Athletics'],"[""Women's 100m"", ""Women's 200m""]"
1951902,de MORAIS Andressa,de MORAIS A,Andressa de MORAIS,Female,BRA,Brazil,['Athletics'],"[""Women's Discus Throw""]"
1951912,dos SANTOS Almir,dos SANTOS A,Almir dos SANTOS,Male,BRA,Brazil,['Athletics'],"[""Men's Triple Jump""]"
1951913,dos SANTOS Alison,dos SANTOS A,Alison dos SANTOS,Male,BRA,Brazil,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]"
1951915,SILVA Ana Caroline,SILVA AC,Ana Caroline SILVA,Female,BRA,Brazil,['Athletics'],"[""Women's Shot Put""]"
1951928,BONFIM Caio,BONFIM C,Caio BONFIM,Male,BRA,Brazil,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']"
1951932,da SILVA Chayenne,da SILVA C,Chayenne da SILVA,Female,BRA,Brazil,['Athletics'],"[""Women's 400m Hurdles""]"
1951942,HERNANDES MENDES Douglas,HERNANDES MENDES D,Douglas HERNANDES MENDES,Male,BRA,Brazil,['Athletics'],"[""Men's 4 x 400m Relay""]"
1951946,CARDOSO Erik,CARDOSO E,Erik CARDOSO,Male,BRA,Brazil,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]"
1951948,RODRIGUES Eduardo,RODRIGUES E,Eduardo RODRIGUES,Male,BRA,Brazil,['Athletics'],"[""Men's 110m Hurdles""]"
1951949,MARTINS Eliane,MARTINS E,Eliane MARTINS,Female,BRA,Brazil,['Athletics'],"[""Women's Long Jump""]"
1951956,SENA Erica,SENA E,Erica SENA,Female,BRA,Brazil,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']"
1951961,FERREIRA Fernando,FERREIRA F,Fernando FERREIRA,Male,BRA,Brazil,['Athletics'],"[""Men's High Jump""]"
1951962,de LIMA Flavia Maria,de LIMA FM,Flavia Maria de LIMA,Female,BRA,Brazil,['Athletics'],"[""Women's 800m""]"
1951967,BARDI Felipe,BARDI F,Felipe BARDI,Male,BRA,Brazil,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]"
1951974,dos SANTOS Gabriel,dos SANTOS G,Gabriel dos SANTOS,Male,BRA,Brazil,['Athletics'],"[""Men's 4 x 100m Relay""]"
1951980,de SOUSA Gabriela,de SOUSA G,Gabriela de SOUSA,Female,BRA,Brazil,['Athletics'],"[""Women's 20km Race Walk""]"
1951984,SANTOS Gabriele,SANTOS G,Gabriele SANTOS,Female,BRA,Brazil,['Athletics'],"[""Women's Triple Jump""]"
1951991,BEZERA Hygor Gabriel,BEZERA HG,Hygor Gabriel BEZERA,Male,BRA,Brazil,['Athletics'],"[""Men's 4 x 100m Relay""]"
1951995,da SILVA Izabela,da SILVA I,Izabela da SILVA,Female,BRA,Brazil,['Athletics'],"[""Women's Discus Throw""]"
1952002,de MENIS CAMPOS Juliana,de MENIS CAMPOS J,Juliana de MENIS CAMPOS,Female,BRA,Brazil,['Athletics'],"[""Women's Pole Vault""]"
1952005,de LIMA Jucilene Sales,de LIMA JS,Jucilene Sales de LIMA,Female,BRA,Brazil,['Athletics'],"[""Women's Javelin Throw""]"
1952006,SOARES LIMA Jadson Erick,SOARES LIMA JE,Jadson Erick SOARES LIMA,Male,BRA,Brazil,['Athletics'],"[""Men's 4 x 400m Relay""]"
1952010,FERREIRA SANTANA Jose Fernando,FERREIRA SANTANA J,Jose Fernando FERREIRA SANTANA,Male,BRA,Brazil,['Athletics'],"[""Men's Decathlon""]"
1952024,AVANCINI Livia,AVANCINI L,Livia AVANCINI,Female,BRA,Brazil,['Athletics'],"[""Women's Shot Put""]"
1952026,CAMPOS Lissandra Maysa,CAMPOS LM,Lissandra Maysa CAMPOS,Female,BRA,Brazil,['Athletics'],"[""Women's Long Jump""]"
1952028,CARVALHO Lucas,CARVALHO L,Lucas CARVALHO,Male,BRA,Brazil,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]"
1952035,MARTINS Lorraine,MARTINS L,Lorraine MARTINS,Female,BRA,Brazil,['Athletics'],"[""Women's 200m""]"
1952041,dos SANTOS Lucas Marcelino,dos SANTOS LM,Lucas Marcelino dos SANTOS,Male,BRA,Brazil,['Athletics'],"[""Men's Long Jump""]"
1952047,da SILVA Luiz Mauricio,da SILVA LM,Luiz Mauricio da SILVA,Male,BRA,Brazil,['Athletics'],"[""Men's Javelin Throw""]"
1952051,VILAR Lucas,VILAR L,Lucas VILAR,Male,BRA,Brazil,['Athletics'],"[""Men's 4 x 400m Relay""]"
1952058,CORREA Matheus,CORREA M,Matheus CORREA,Male,BRA,Brazil,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']"
1952072,GONCALVES dos SANTOS Max Batista,GONCALVES dos SAN,Max Batista GONCALVES dos SANTOS,Male,BRA,Brazil,['Athletics'],"[""Men's 20km Race Walk""]"
1952077,LIMA Matheus,LIMA M,Matheus LIMA,Male,BRA,Brazil,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]"
1952123,CAMILO Paulo Andre,CAMILO PA,Paulo Andre CAMILO,Male,BRA,Brazil,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]"
1952127,RODRIGUES Pedro Henrique,RODRIGUES PH,Pedro Henrique RODRIGUES,Male,BRA,Brazil,['Athletics'],"[""Men's Javelin Throw""]"
1952132,CORREA Renan,CORREA R,Renan CORREA,Male,BRA,Brazil,['Athletics'],"[""Men's 200m"", ""Men's 4 x 100m Relay""]"
1952134,PEREIRA Rafael,PEREIRA R,Rafael PEREIRA,Male,BRA,Brazil,['Athletics'],"[""Men's 110m Hurdles""]"
1952159,MARINHO Tiffani,MARINHO T,Tiffani MARINHO,Female,BRA,Brazil,['Athletics'],"[""Women's 400m""]"
1952166,da SILVA Tatiane Raquel,da SILVA TR,Tatiane Raquel da SILVA,Female,BRA,Brazil,['Athletics'],"[""Women's 3000m Steeplechase""]"
1952175,LYRA Viviane,LYRA V,Viviane LYRA,Female,BRA,Brazil,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']"
1952176,MARTINS Valdileia,MARTINS V,Valdileia MARTINS,Female,BRA,Brazil,['Athletics'],"[""Women's High Jump""]"
1952180,ROSA Vitoria Cristina,ROSA VC,Vitoria Cristina ROSA,Female,BRA,Brazil,['Athletics'],"[""Women's 100m""]"
1952187,MORAIS Welington,MORAIS W,Welington MORAIS,Male,BRA,Brazil,['Athletics'],"[""Men's Shot Put""]"
1952466,CABOCLO Bruno,CABOCLO B,Bruno CABOCLO,Male,BRA,Brazil,['Basketball'],['Men']
1952468,FELICIO Cristiano,FELICIO C,Cristiano FELICIO,Male,BRA,Brazil,['Basketball'],['Men']
1952481,de PAULA Georginho,de PAULA G,Georginho de PAULA,Male,BRA,Brazil,['Basketball'],['Men']
1952482,SANTOS Gui,SANTOS G,Gui SANTOS,Male,BRA,Brazil,['Basketball'],['Men']
1952485,CARDOSO Joao,CARDOSO J,Joao CARDOSO,Male,BRA,Brazil,['Basketball'],['Men']
1952488,MEINDL Leo,MEINDL L,Leo MEINDL,Male,BRA,Brazil,['Basketball'],['Men']
1952490,DIAS Lucas,DIAS L,Lucas DIAS,Male,BRA,Brazil,['Basketball'],['Men']
1952491,HUERTAS Marcelinho,HUERTAS M,Marcelinho HUERTAS,Male,BRA,Brazil,['Basketball'],['Men']
1952494,LOUZADA Didi,LOUZADA D,Didi LOUZADA,Male,BRA,Brazil,['Basketball'],['Men']
1952497,NETO Raul,NETO R,Raul NETO,Male,BRA,Brazil,['Basketball'],['Men']
1952502,BENITE Vitor,BENITE V,Vitor BENITE,Male,BRA,Brazil,['Basketball'],['Men']
1952505,SANTOS Yago,SANTOS Y,Yago SANTOS,Male,BRA,Brazil,['Basketball'],['Men']
1952536,de SOUZA PEREIRA Wanderley,de SOUZA PEREIRA W,Wanderley de SOUZA PEREIRA,Male,BRA,Brazil,['Boxing'],"[""Men's 80kg""]"
1952537,TEIXEIRA da SILVA JUNIOR Abner,TEIXEIRA da SILVA,Abner TEIXEIRA da SILVA JUNIOR,Male,BRA,Brazil,['Boxing'],"[""Men's +92kg""]"
1952538,dos SANTOS Barbara Maria,dos SANTOS BM,Barbara Maria dos SANTOS,Female,BRA,Brazil,['Boxing'],"[""Women's 66kg""]"
1952540,SOARES FERREIRA Beatriz Iasmin,SOARES FERREIRA BI,Beatriz Iasmin SOARES FERREIRA,Female,BRA,Brazil,['Boxing'],"[""Women's 60kg""]"
1952542,BARBOSA de ALMEIDA Caroline,BARBOSA de ALMEIDA,Caroline BARBOSA de ALMEIDA,Female,BRA,Brazil,['Boxing'],"[""Women's 50kg""]"
1952546,CERQUEIRA ROMEU Jucielen,CERQUEIRA ROMEU J,Jucielen CERQUEIRA ROMEU,Female,BRA,Brazil,['Boxing'],"[""Women's 57kg""]"
1952547,MACHADO Keno Marley,MACHADO KM,Keno Marley MACHADO,Male,BRA,Brazil,['Boxing'],"[""Men's 92kg""]"
1952548,OLIVEIRA Luiz Gabriel,OLIVEIRA LG,Luiz Gabriel OLIVEIRA,Male,BRA,Brazil,['Boxing'],"[""Men's 57kg""]"
1952549,da SILVA TRINDADE Michael Douglas,da SILVA TRINDADE,Michael Douglas da SILVA TRINDADE,Male,BRA,Brazil,['Boxing'],"[""Men's 51kg""]"
1952554,de JESUS CHAGAS Tatiana Regina,de JESUS CHAGAS TR,Tatiana Regina de JESUS CHAGAS,Female,BRA,Brazil,['Boxing'],"[""Women's 54kg""]"
1952586,VERGUTZ Ana Paula,VERGUTZ AP,Ana Paula VERGUTZ,Female,BRA,Brazil,['Canoe Sprint'],"[""Women's Kayak Single 500m""]"
1952595,QUEIROZ Isaquias,QUEIROZ I,Isaquias QUEIROZ,Male,BRA,Brazil,['Canoe Sprint'],"[""Men's Canoe Single 1000m"", ""Men's Canoe Double 500m""]"
1952596,NASCIMENTO GODMANN Jacky Jamael,NASCIMENTO GODMANN,Jacky Jamael NASCIMENTO GODMANN,Male,BRA,Brazil,['Canoe Sprint'],"[""Men's Canoe Double 500m""]"
1952598,NUNES BASTOS dos SANTOS Mateus,NUNES BASTOS dos ,Mateus NUNES BASTOS dos SANTOS,Male,BRA,Brazil,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]"
1952600,CONCEICAO DO NASCIMENTO Valdenice,CONCEICAO DO NASC,Valdenice CONCEICAO DO NASCIMENTO,Female,BRA,Brazil,['Canoe Sprint'],"[""Women's Canoe Single 200m""]"
1952601,SOUTA Vagner Junior,SOUTA VJ,Vagner Junior SOUTA,Male,BRA,Brazil,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]"
1952602,SATILA Ana,SATILA A,Ana SATILA,Female,BRA,Brazil,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Single"", ""Women's Kayak Cross""]"
1952613,GONCALVES Pedro,GONCALVES P,Pedro GONCALVES,Male,BRA,Brazil,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Single"", ""Men's Kayak Cross""]"
1952721,GONZALEZ MINDEZ Alberto,GONZALEZ MINDEZ A,Alberto GONZALEZ MINDEZ,Male,GUA,Guatemala,['Athletics'],"[""Men's Marathon""]"
1952742,BARRONDO Jose Alejandro,BARRONDO JA,Jose Alejandro BARRONDO,Male,GUA,Guatemala,['Athletics'],"[""Men's 20km Race Walk""]"
1952922,GRIJALVA Luis,GRIJALVA L,Luis GRIJALVA,Male,GUA,Guatemala,['Athletics'],"[""Men's 5000m""]"
1952943,BARRONDO Erick Bernabe,BARRONDO EB,Erick Bernabe BARRONDO,Male,GUA,Guatemala,['Athletics'],"[""Men's 20km Race Walk""]"
1952948,CORDON Kevin,CORDON K,Kevin CORDON,Male,GUA,Guatemala,['Badminton'],"[""Men's Singles""]"
1952951,SOLIS Jacqueline,SOLIS J,Jacqueline SOLIS,Female,GUA,Guatemala,['Judo'],['Women -48 kg']
1953036,HIRO10,HIRO10,HIRO10,Male,JPN,Japan,['Breaking'],['B-Boys']
1953037,SHIGEKIX,SHIGEKIX,SHIGEKIX,Male,JPN,Japan,['Breaking'],['B-Boys']
1953038,AMI,AMI,AMI,Female,JPN,Japan,['Breaking'],['B-Girls']
1953039,AYUMI,AYUMI,AYUMI,Female,JPN,Japan,['Breaking'],['B-Girls']
1953047,NARAOKA Kodai,NARAOKA K,NARAOKA Kodai,Male,JPN,Japan,['Badminton'],"[""Men's Singles""]"
1953070,DIOUF Cheikh Tidiane,DIOUF CT,Cheikh Tidiane DIOUF,Male,SEN,Senegal,['Athletics'],"[""Men's 400m""]"
1953072,AL BAWWAB Yazan,AL BAWWAB Y,Yazan AL BAWWAB,Male,PLE,Palestine,['Swimming'],"[""Men's 100m Backstroke""]"
1953074,TARAZI Valerie Rose,TARAZI VR,Valerie Rose TARAZI,Female,PLE,Palestine,['Swimming'],"[""Women's 200m Individual Medley""]"
1953076,SARR Saly,SARR S,Saly SARR,Female,SEN,Senegal,['Athletics'],"[""Women's Triple Jump""]"
1953195,UENAKA Asahi,UENAKA A,Asahi UENAKA,Male,JPN,Japan,['Football'],['Men']
1953201,HIRAKAWA Yu,HIRAKAWA Y,HIRAKAWA Yu,Male,JPN,Japan,['Football'],['Men']
1953223,TAKAI Kota,TAKAI K,TAKAI Kota,Male,JPN,Japan,['Football'],['Men']
1953227,SEKINE Hiroki,SEKINE H,SEKINE Hiroki,Male,JPN,Japan,['Football'],['Men']
1953230,UCHINO Takashi,UCHINO T,UCHINO Takashi,Male,JPN,Japan,['Football'],['Men']
1953231,YAMADA Fuki,YAMADA F,YAMADA Fuki,Male,JPN,Japan,['Football'],['Men']
1953232,SAITO Koki,SAITO K,SAITO Koki,Male,JPN,Japan,['Football'],['Men']
1953233,KOKUBO Leobrian,KOKUBO L,KOKUBO Leobrian,Male,JPN,Japan,['Football'],['Men']
1953241,OHATA Ayumu,OHATA A,OHATA Ayumu,Male,JPN,Japan,['Football'],['Men']
1953244,HOSOYA Mao,HOSOYA M,HOSOYA Mao,Male,JPN,Japan,['Football'],['Men']
1953246,ARAKI Ryotaro,ARAKI R,ARAKI Ryotaro,Male,JPN,Japan,['Football'],['Men']
1953248,KAWASAKI Sota,KAWASAKI S,KAWASAKI Sota,Male,JPN,Japan,['Football'],['Men']
1953253,MITO Shunsuke,MITO S,MITO Shunsuke,Male,JPN,Japan,['Football'],['Men']
1953255,SUZUKI Kaito,SUZUKI K,SUZUKI Kaito,Male,JPN,Japan,['Football'],['Men']
1953256,NOZAWA Taishi,NOZAWA T,NOZAWA Taishi,Male,JPN,Japan,['Football'],['Men']
1953261,SATO Kein,SATO K,SATO Kein,Male,JPN,Japan,['Football'],['Men']
1953265,FUJIO Shota,FUJIO S,FUJIO Shota,Male,JPN,Japan,['Football'],['Men']
1953267,FUJITA Joel Chima,FUJITA JC,FUJITA Joel Chima,Male,JPN,Japan,['Football'],['Men']
1953268,YAMAMOTO Rihito,YAMAMOTO R,YAMAMOTO Rihito,Male,JPN,Japan,['Football'],['Men']
1953274,KIMURA Seiji,KIMURA S,KIMURA Seiji,Male,JPN,Japan,['Football'],['Men']
1953275,NISHIO Ryuya,NISHIO R,NISHIO Ryuya,Male,JPN,Japan,['Football'],['Men']
1953308,MOHAMED ELNENY,MOHAMED ELNENY,MOHAMED ELNENY,Male,EGY,Egypt,['Football'],['Men']
1953426,GUSTAFIAN Fathur,GUSTAFIAN F,Fathur GUSTAFIAN,Male,INA,Indonesia,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']"
1953447,MAGALHAES Ana Vitoria,MAGALHAES AV,Ana Vitoria MAGALHAES,Female,BRA,Brazil,['Cycling Road'],"[""Women's Road Race""]"
1953471,BATISTA de OLIVEIRA Gustavo,BATISTA de OLIVEI,Gustavo BATISTA de OLIVEIRA,Male,BRA,Brazil,['Cycling BMX Freestyle'],"[""Men's Park""]"
1953494,REIS SANTOS Paola,REIS SANTOS P,Paola REIS SANTOS,Female,BRA,Brazil,['Cycling BMX Racing'],['Women']
1953496,GOULAO HENRIQUE Raiza,GOULAO HENRIQUE R,Raiza GOULAO HENRIQUE,Female,BRA,Brazil,['Cycling Mountain Bike'],"[""Women's Cross-country""]"
1953502,BASTOS GALINSKI Ulan,BASTOS GALINSKI U,Ulan BASTOS GALINSKI,Male,BRA,Brazil,['Cycling Mountain Bike'],"[""Men's Cross-country""]"
1953503,RANGEL COSTA Vinicius,RANGEL COSTA V,Vinicius RANGEL COSTA,Male,BRA,Brazil,['Cycling Road'],"[""Men's Road Race""]"
1953552,ZIZO,ZIZO,ZIZO,Male,EGY,Egypt,['Football'],['Men']
1953567,TOLDO Guilherme,TOLDO G,Guilherme TOLDO,Male,BRA,Brazil,['Fencing'],"[""Men's Foil Individual""]"
1953576,PISTOIA Mariana,PISTOIA M,Mariana PISTOIA,Female,BRA,Brazil,['Fencing'],"[""Women's Foil Individual""]"
1953577,MOELLHAUSEN Nathalie,MOELLHAUSEN N,Nathalie MOELLHAUSEN,Female,BRA,Brazil,['Fencing'],"[""Women's Ã‰pÃ©e Individual""]"
1953603,MALISZEWSKA Anna,MALISZEWSKA A,Anna MALISZEWSKA,Female,POL,Poland,['Modern Pentathlon'],"[""Women's Individual""]"
1953609,MARIANO Arthur,MARIANO A,Arthur MARIANO,Male,BRA,Brazil,['Artistic Gymnastics'],"['Men', ""Men's Horizontal Bar""]"
1953618,SOARES Diogo,SOARES D,Diogo SOARES,Male,BRA,Brazil,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]"
1953620,SARAIVA Flavia,SARAIVA F,Flavia SARAIVA,Female,BRA,Brazil,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]"
1953624,BARBOSA Jade,BARBOSA J,Jade BARBOSA,Female,BRA,Brazil,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]"
1953626,SOARES Julia,SOARES J,Julia SOARES,Female,BRA,Brazil,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]"
1953630,OLIVEIRA Lorrane,OLIVEIRA L,Lorrane OLIVEIRA,Female,BRA,Brazil,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]"
1953634,ANDRADE Rebeca,ANDRADE R,Rebeca ANDRADE,Female,BRA,Brazil,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]"
1953659,DOMINIAK Natalia,DOMINIAK N,Natalia DOMINIAK,Female,POL,Poland,['Modern Pentathlon'],"[""Women's Individual""]"
1953666,GUTKOWSKI Lukasz,GUTKOWSKI L,Lukasz GUTKOWSKI,Male,POL,Poland,['Modern Pentathlon'],"[""Men's Individual""]"
1953667,KASPERCZAK Kamil,KASPERCZAK K,Kamil KASPERCZAK,Male,POL,Poland,['Modern Pentathlon'],"[""Men's Individual""]"
1953668,DOMINGOS Barbara,DOMINGOS B,Barbara DOMINGOS,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Individual All-Around']
1953670,MEDRADO Deborah,MEDRADO D,Deborah MEDRADO,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Group All-Around']
1953678,ARAKAKI Maria Eduarda,ARAKAKI ME,Maria Eduarda ARAKAKI,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Group All-Around']
1953682,PIRCIO Nicole,PIRCIO N,Nicole PIRCIO,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Group All-Around']
1953683,PEREIRA Sofia,PEREIRA S,Sofia PEREIRA,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Group All-Around']
1953684,BORGES Victoria,BORGES V,Victoria BORGES,Female,BRA,Brazil,['Rhythmic Gymnastics'],['Group All-Around']
1953705,GOMES Camilla,GOMES C,Camilla GOMES,Female,BRA,Brazil,['Trampoline Gymnastics'],['Women']
1953709,DUTRA Rayan,DUTRA R,Rayan DUTRA,Male,BRA,Brazil,['Trampoline Gymnastics'],['Men']
1953777,SOUZA Beatriz,SOUZA B,Beatriz SOUZA,Female,BRA,Brazil,['Judo'],"['Women +78 kg', 'Mixed Team']"
1953781,CARGNIN Daniel,CARGNIN D,Daniel CARGNIN,Male,BRA,Brazil,['Judo'],"['Men -73 kg', 'Mixed Team']"
1953799,SCHIMIDT Guilherme,SCHIMIDT G,Guilherme SCHIMIDT,Male,BRA,Brazil,['Judo'],"['Men -81 kg', 'Mixed Team']"
1953812,QUADROS Ketleyn,QUADROS K,Ketleyn QUADROS,Female,BRA,Brazil,['Judo'],"['Women -63 kg', 'Mixed Team']"
1953816,GONCALVES Leonardo,GONCALVES L,Leonardo GONCALVES,Male,BRA,Brazil,['Judo'],"['Men -100 kg', 'Mixed Team']"
1953817,PIMENTA Larissa,PIMENTA L,Larissa PIMENTA,Female,BRA,Brazil,['Judo'],"['Women -52 kg', 'Mixed Team']"
1953819,AUGUSTO Michel,AUGUSTO M,Michel AUGUSTO,Male,BRA,Brazil,['Judo'],['Men -60 kg']
1953822,AGUIAR Mayra,AGUIAR M,Mayra AGUIAR,Female,BRA,Brazil,['Judo'],['Women -78 kg']
1953827,FERREIRA Natasha,FERREIRA N,Natasha FERREIRA,Female,BRA,Brazil,['Judo'],['Women -48 kg']
1953832,MACEDO Rafael,MACEDO R,Rafael MACEDO,Male,BRA,Brazil,['Judo'],"['Men -90 kg', 'Mixed Team']"
1953835,SILVA Rafaela,SILVA R,Rafaela SILVA,Female,BRA,Brazil,['Judo'],"['Women -57 kg', 'Mixed Team']"
1953836,SILVA Rafael,SILVA R,Rafael SILVA,Male,BRA,Brazil,['Judo'],"['Men +100 kg', 'Mixed Team']"
1953840,LIMA Willian,LIMA W,Willian LIMA,Male,BRA,Brazil,['Judo'],"['Men -66 kg', 'Mixed Team']"
1953875,ABREU Isabela,ABREU I,Isabela ABREU,Female,BRA,Brazil,['Modern Pentathlon'],"[""Women's Individual""]"
1953903,da COSTA SCHOTT Amanda,da COSTA SCHOTT A,Amanda da COSTA SCHOTT,Female,BRA,Brazil,['Weightlifting'],"[""Women's 71kg""]"
1953904,NASCIMENTO AMARO Laura,NASCIMENTO AMARO L,Laura NASCIMENTO AMARO,Female,BRA,Brazil,['Weightlifting'],"[""Women's 81kg""]"
1953912,GORDILLO Erick,GORDILLO E,Erick GORDILLO,Male,GUA,Guatemala,['Swimming'],"[""Men's 200m Individual Medley""]"
1953914,MEJIA Lucero,MEJIA L,Lucero MEJIA,Female,GUA,Guatemala,['Swimming'],"[""Women's 100m Backstroke""]"
1953917,MAEGLI Juan I,MAEGLI JI,Juan I MAEGLI,Male,GUA,Guatemala,['Sailing'],"[""Men's Dinghy""]"
1953930,CHOURRAUT Maialen,CHOURRAUT M,Maialen CHOURRAUT,Female,ESP,Spain,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]"
1953935,ECHANIZ Pau,ECHANIZ P,Pau ECHANIZ,Male,ESP,Spain,['Canoe Slalom'],"[""Men's Kayak Single""]"
1953944,LAZKANO Miren,LAZKANO M,Miren LAZKANO,Female,ESP,Spain,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Cross""]"
1953948,OCHOA Manuel,OCHOA M,Manuel OCHOA,Male,ESP,Spain,['Canoe Slalom'],"[""Men's Kayak Cross""]"
1953955,TRAVE Miquel,TRAVE M,Miquel TRAVE,Male,ESP,Spain,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]"
1953978,HERNANDEZ Sophia,HERNANDEZ S,Sophia HERNANDEZ,Female,GUA,Guatemala,['Modern Pentathlon'],"[""Women's Individual""]"
1953983,AREVALO Carlos,AREVALO C,Carlos AREVALO,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]"
1953989,CORBERA Maria,CORBERA M,Maria CORBERA,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]"
1953992,CRAVIOTTO Saul,CRAVIOTTO S,Saul CRAVIOTTO,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Four 500m""]"
1953993,CRESPO Pablo,CRESPO P,Pablo CRESPO,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]"
1953994,CUBELOS Francisco,CUBELOS F,Francisco CUBELOS,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]"
1953995,del RIO Adrian,del RIO A,Adrian del RIO,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]"
1953996,DOMINGUEZ Diego,DOMINGUEZ D,Diego DOMINGUEZ,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Canoe Double 500m""]"
1953999,FERNANDEZ Estefania,FERNANDEZ E,Estefania FERNANDEZ,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Four 500m""]"
1954004,GARCIA OTERO Carolina,GARCIA OTERO C,Carolina GARCIA OTERO,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]"
1954008,GERMADE Rodrigo,GERMADE R,Rodrigo GERMADE,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]"
1954014,JACOME Antia,JACOME A,Antia JACOME,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]"
1954017,LAZKANO Begona,LAZKANO B,Begona LAZKANO,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Kayak Single 500m""]"
1954023,MORENO Joan Antoni,MORENO JA,Joan Antoni MORENO,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Canoe Double 500m""]"
1954029,OUZANDE Sara,OUZANDE S,Sara OUZANDE,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Kayak Double 500m"", ""Women's Kayak Four 500m""]"
1954037,PORTELA Teresa,PORTELA T,Teresa PORTELA,Female,ESP,Spain,['Canoe Sprint'],"[""Women's Kayak Four 500m""]"
1954051,COOPER Marcus,COOPER M,Marcus COOPER,Male,ESP,Spain,['Canoe Sprint'],"[""Men's Kayak Double 500m"", ""Men's Kayak Four 500m""]"
1954079,BING Kelsey,BING K,Kelsey BING,Female,USA,United States of America,['Hockey'],['Women']
1954081,CROUSE Leah,CROUSE L,Leah CROUSE,Female,USA,United States of America,['Hockey'],['Women']
1954083,DEBERDINE Brooke,DEBERDINE B,Brooke DEBERDINE,Female,USA,United States of America,['Hockey'],['Women']
1954084,DEBERDINE Emma,DEBERDINE E,Emma DEBERDINE,Female,USA,United States of America,['Hockey'],['Women']
