medal_date,medal_type,medal_code,name,gender,country_code,country_long,team_gender,discipline,event,event_type,birth_date,code_athlete,code_team,is_medallist
2024-08-11,Gold Medal,1,MOELLGAARD Henrik,Male,DEN,Denmark,M,Handball,Men,HTEAM,1985-01-02,1895172,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,HANSEN Mikkel,Male,DEN,Denmark,M,Handball,Men,HTEAM,1987-10-22,1895235,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,JOERGENSEN Lukas,Male,DEN,Denmark,M,Handball,Men,HTEAM,1999-03-31,1895161,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,ANDERSSON Lasse,Male,DEN,Denmark,M,Handball,Men,HTEAM,1994-03-11,1895178,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,HALD Simon,Male,DEN,Denmark,M,Handball,Men,HTEAM,1994-09-28,1895234,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,ARNOLDSEN Thomas,Male,DEN,Denmark,M,Handball,Men,HTEAM,2002-01-11,1895236,HBLMTEAM7---DEN01,True
2024-08-11,Gold Medal,1,PYTLICK Simon,Male,DEN,Denmark,M,Handball,Men,HTEAM,2000-12-11,1895180,HBLMTEAM7---DEN01,True
2024-08-11,Silver Medal,2,SPAETH David,Male,GER,Germany,M,Handball,Men,HTEAM,2002-04-29,1899256,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,GOLLA Johannes,Male,GER,Germany,M,Handball,Men,HTEAM,1997-11-05,1899239,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,WITZKE Luca,Male,GER,Germany,M,Handball,Men,HTEAM,1999-04-03,1899226,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,HEYMANN Sebastian,Male,GER,Germany,M,Handball,Men,HTEAM,1998-03-01,1899206,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,FISCHER Justus,Male,GER,Germany,M,Handball,Men,HTEAM,2003-02-06,1899237,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,KNORR Juri,Male,GER,Germany,M,Handball,Men,HTEAM,2000-05-09,1899214,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,KOESTER Julian,Male,GER,Germany,M,Handball,Men,HTEAM,2000-03-16,1899227,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,USCINS Renars,Male,GER,Germany,M,Handball,Men,HTEAM,2002-04-29,1899231,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,HAEFNER Kai,Male,GER,Germany,M,Handball,Men,HTEAM,1989-07-10,1899185,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,HORNKE Tim,Male,GER,Germany,M,Handball,Men,HTEAM,1990-08-04,1899247,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,WOLFF Andreas,Male,GER,Germany,M,Handball,Men,HTEAM,1991-03-03,1899193,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,DAHMKE Rune,Male,GER,Germany,M,Handball,Men,HTEAM,1993-04-10,1899181,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,MERTENS Lukas,Male,GER,Germany,M,Handball,Men,HTEAM,1996-03-22,1899252,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,STEINERT Christoph,Male,GER,Germany,M,Handball,Men,HTEAM,1990-01-18,1899246,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,GRGIC Marko,Male,GER,Germany,M,Handball,Men,HTEAM,2003-09-11,3546884,HBLMTEAM7---GER01,True
2024-08-11,Silver Medal,2,KOHLBACHER Jannik,Male,GER,Germany,M,Handball,Men,HTEAM,1995-07-19,1899187,HBLMTEAM7---GER01,True
2024-08-11,Bronze Medal,3,PEREZ de VARGAS Gonzalo,Male,ESP,Spain,M,Handball,Men,HTEAM,1991-01-10,1948272,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,MAQUEDA Jorge,Male,ESP,Spain,M,Handball,Men,HTEAM,1988-02-06,1948260,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,DUJSHEBAEV Alex,Male,ESP,Spain,M,Handball,Men,HTEAM,1992-12-17,1948239,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,CORRALES Rodrigo,Male,ESP,Spain,M,Handball,Men,HTEAM,1991-01-24,1948238,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,FIGUERAS Adrian,Male,ESP,Spain,M,Handball,Men,HTEAM,1988-08-31,1948246,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,GARCIANDIA Imanol,Male,ESP,Spain,M,Handball,Men,HTEAM,1995-04-30,1948251,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,SERDIO Abel,Male,ESP,Spain,M,Handball,Men,HTEAM,1994-04-16,1948281,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,CASADO Agustin,Male,ESP,Spain,M,Handball,Men,HTEAM,1996-05-21,1948233,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,GOMEZ Aleix,Male,ESP,Spain,M,Handball,Men,HTEAM,1997-05-07,1948252,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,TARRAFETA Ian,Male,ESP,Spain,M,Handball,Men,HTEAM,1999-01-04,1948288,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,SANCHEZ-MIGALLON Miguel,Male,ESP,Spain,M,Handball,Men,HTEAM,1995-02-08,1948280,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,DUJSHEBAEV Daniel,Male,ESP,Spain,M,Handball,Men,HTEAM,1997-07-04,1948240,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,ODRIOZOLA Kauldi,Male,ESP,Spain,M,Handball,Men,HTEAM,1997-01-07,1948268,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,FERNANDEZ Daniel,Male,ESP,Spain,M,Handball,Men,HTEAM,2001-03-28,1948244,HBLMTEAM7---ESP01,True
2024-08-11,Bronze Medal,3,RODRIGUEZ Javier,Male,ESP,Spain,M,Handball,Men,HTEAM,2002-07-22,1948278,HBLMTEAM7---ESP01,True
2024-08-11,Gold Medal,1,CAMBI Carlotta,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1996-05-28,1921740,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,de GENNARO Monica,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1987-01-08,1921757,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,ORRO Alessia,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1998-07-18,1921738,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,BOSETTI Caterina Chiara,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1994-02-02,1921747,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,DANESI Anna,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1996-04-20,1921751,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,SYLLA Myriam Fatime,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1995-01-08,1921746,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,EGONU Paola Ogechi,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1998-12-18,1921742,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,FAHR Sarah Luisa,Female,ITA,Italy,W,Volleyball,Women,HTEAM,2001-09-12,1921752,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,ANTROPOVA Ekaterina,Female,ITA,Italy,W,Volleyball,Women,HTEAM,2003-03-19,1921743,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,GIOVANNINI Gaia,Female,ITA,Italy,W,Volleyball,Women,HTEAM,2001-12-17,1969716,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,SPIRITO Ilaria,Female,ITA,Italy,W,Volleyball,Women,HTEAM,1994-02-20,1921761,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,LUBIAN Marina,Female,ITA,Italy,W,Volleyball,Women,HTEAM,2000-04-11,1921753,VVOWTEAM6---ITA01,True
2024-08-11,Gold Medal,1,OMORUYI Oghosasere Loveth,Female,ITA,Italy,W,Volleyball,Women,HTEAM,2002-08-25,1921749,VVOWTEAM6---ITA01,True
2024-08-11,Silver Medal,2,SKINNER Avery,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1999-04-25,1917762,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,RETTKE Dana,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1999-01-21,1917759,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,ROBINSON Kelsey,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1992-06-25,1917760,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,THOMPSON Jordan,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1997-05-05,1917765,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,WASHINGTON Haleigh,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1995-09-22,1917766,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,WONG-ORANTES Justine,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1995-10-06,1917769,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,POULTER Jordyn,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1997-07-31,1917758,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,CARLINI Lauren,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1995-02-28,1917738,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,LARSON Jordan,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1986-10-16,1917752,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,DREWS Andrea,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1993-12-25,1917741,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,PLUMMER Kathryn,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1998-10-16,1917757,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,OGBOGU Chiaka,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1995-04-15,1917756,VVOWTEAM6---USA01,True
2024-08-11,Silver Medal,2,HANCOCK Micha,Female,USA,United States of America,W,Volleyball,Women,HTEAM,1992-11-10,1917746,VVOWTEAM6---USA01,True
2024-08-11,Gold Medal,1,FILIPOVIC Radoslav,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1997-08-19,1956434,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,MANDIC Dusan,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1994-06-16,1956444,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,RASOVIC Strahinja,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1992-03-09,1956459,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,RANDELOVIC Sava,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1993-07-17,1956456,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,CUK Milos,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1990-12-21,1956426,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,DEDOVIC Nikola,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1992-01-25,1956427,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,DRASOVIC Radomir,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1997-07-22,1956432,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,JAKSIC Nikola,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1997-01-17,1956440,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,VICO Nemanja,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1994-11-19,1956466,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,UBOVIC Nemanja,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1991-02-24,1956465,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,RASOVIC Viktor,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,1993-08-13,1956457,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,JAKSIC Petar,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,2001-07-20,1956438,WPOMTEAM7---SRB01,True
2024-08-11,Gold Medal,1,MISOVIC Vladimir,Male,SRB,Serbia,M,Water Polo,Men,HTEAM,2001-09-15,1956448,WPOMTEAM7---SRB01,True
2024-08-11,Silver Medal,2,BIJAC Marko,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1991-01-12,1915766,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,BURIC Rino,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1997-04-05,1915768,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,FATOVIC Loren,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1996-11-16,1915778,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,LONCAR Luka,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1987-06-26,1915781,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,JOKOVIC Maro,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1987-10-01,1915784,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,BUKIC Luka,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1994-04-30,1915769,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,VUKICEVIC Ante,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1993-02-24,1915792,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,ZUVELA Marko,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,2001-12-22,1915791,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,MARINIC KRAGIC Jerko,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1991-01-24,1915802,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,VRLIC Josi,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1986-04-25,1915790,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,BILJAKA Matias,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1999-01-20,1915801,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,KHARKOV Konstantin,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1997-02-23,1915782,WPOMTEAM7---CRO01,True
2024-08-11,Silver Medal,2,POPADIC Toni,Male,CRO,Croatia,M,Water Polo,Men,HTEAM,1994-11-05,1915793,WPOMTEAM7---CRO01,True
2024-08-11,Bronze Medal,3,WEINBERG Adrian,Male,USA,United States of America,M,Water Polo,Men,HTEAM,2001-11-25,1908370,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,HOOPER Johnny,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1997-06-24,1908360,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,VAVIC Marko,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1999-04-25,1908369,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,OBERT Alex,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1991-12-18,1908365,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,DAUBE Hannes,Male,USA,United States of America,M,Water Polo,Men,HTEAM,2000-01-05,1908353,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,CUPIDO Luca,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1995-11-09,1908352,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,HALLOCK Ben,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1997-11-22,1908357,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,WOODHEAD Dylan,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1998-09-25,1908371,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,BOWEN Alex,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1993-09-04,1908350,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,DODD Chase William,Male,USA,United States of America,M,Water Polo,Men,HTEAM,2003-04-05,1908354,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,DODD Ryder,Male,USA,United States of America,M,Water Polo,Men,HTEAM,2006-01-19,1908355,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,IRVING Max,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1995-05-21,1908361,WPOMTEAM7---USA01,True
2024-08-11,Bronze Medal,3,HOLLAND Drew,Male,USA,United States of America,M,Water Polo,Men,HTEAM,1995-04-11,1908359,WPOMTEAM7---USA01,True
2024-08-10,Gold Medal,1,DING Xinyi,Female,CHN,People's Republic of China,W,Rhythmic Gymnastics,Group All-Around,TEAM,2004-08-27,1927515,GRYW5AA-----CHN01,True
2024-08-10,Gold Medal,1,GUO Qiqi,Female,CHN,People's Republic of China,W,Rhythmic Gymnastics,Group All-Around,TEAM,1998-08-07,1927516,GRYW5AA-----CHN01,True
2024-08-10,Gold Medal,1,HAO Ting,Female,CHN,People's Republic of China,W,Rhythmic Gymnastics,Group All-Around,TEAM,2001-03-23,1927517,GRYW5AA-----CHN01,True
2024-08-10,Gold Medal,1,HUANG Zhangjiayang,Female,CHN,People's Republic of China,W,Rhythmic Gymnastics,Group All-Around,TEAM,2000-02-15,1927518,GRYW5AA-----CHN01,True
2024-08-10,Gold Medal,1,WANG Lanjing,Female,CHN,People's Republic of China,W,Rhythmic Gymnastics,Group All-Around,TEAM,2005-03-10,1927519,GRYW5AA-----CHN01,True
2024-08-10,Silver Medal,2,BAKANOV Shani,Female,ISR,Israel,W,Rhythmic Gymnastics,Group All-Around,TEAM,2006-02-27,1908226,GRYW5AA-----ISR01,True
2024-08-10,Silver Medal,2,FRIEDMANN Adar,Female,ISR,Israel,W,Rhythmic Gymnastics,Group All-Around,TEAM,2006-07-18,1908240,GRYW5AA-----ISR01,True
2024-08-10,Silver Medal,2,PARITZKI Romi,Female,ISR,Israel,W,Rhythmic Gymnastics,Group All-Around,TEAM,2004-06-17,1908233,GRYW5AA-----ISR01,True
2024-08-10,Silver Medal,2,SHAHAM Ofir,Female,ISR,Israel,W,Rhythmic Gymnastics,Group All-Around,TEAM,2004-11-23,1908235,GRYW5AA-----ISR01,True
2024-08-10,Silver Medal,2,SVERTSOV Diana,Female,ISR,Israel,W,Rhythmic Gymnastics,Group All-Around,TEAM,2004-11-15,1908230,GRYW5AA-----ISR01,True
2024-08-10,Bronze Medal,3,CENTOFANTI Martina,Female,ITA,Italy,W,Rhythmic Gymnastics,Group All-Around,TEAM,1998-05-19,1923700,GRYW5AA-----ITA01,True
2024-08-10,Bronze Medal,3,DURANTI Agnese,Female,ITA,Italy,W,Rhythmic Gymnastics,Group All-Around,TEAM,2000-12-18,1923701,GRYW5AA-----ITA01,True
